identity_id,arcface_path,facenet_path
Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Carla_Del_Ponte\Carla_Del_Ponte_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0001.png
Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Carla_Del_Ponte\Carla_Del_Ponte_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0002.png
Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Carla_Del_Ponte\Carla_Del_Ponte_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0003.png
Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Carla_Del_Ponte\Carla_Del_Ponte_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0004.png
Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Carla_Del_Ponte\Carla_Del_Ponte_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0005.png
Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Martina_McBride\Martina_McBride_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0001.png
Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Martina_McBride\Martina_McBride_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0002.png
Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Martina_McBride\Martina_McBride_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0003.png
Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Martina_McBride\Martina_McBride_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0004.png
Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Martina_McBride\Martina_McBride_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0005.png
Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roman_Polanski\Roman_Polanski_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0001.png
Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roman_Polanski\Roman_Polanski_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0002.png
Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roman_Polanski\Roman_Polanski_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0003.png
Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roman_Polanski\Roman_Polanski_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0005.png
Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roman_Polanski\Roman_Polanski_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0006.png
Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Igor_Ivanov\Igor_Ivanov_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0003.png
Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Igor_Ivanov\Igor_Ivanov_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0007.png
Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Igor_Ivanov\Igor_Ivanov_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0008.png
Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Igor_Ivanov\Igor_Ivanov_0010.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0010.png
Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Igor_Ivanov\Igor_Ivanov_0019.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0019.png
Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Chang\Michael_Chang_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0001.png
Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Chang\Michael_Chang_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0002.png
Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Chang\Michael_Chang_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0003.png
Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Chang\Michael_Chang_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0004.png
Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Chang\Michael_Chang_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0007.png
William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Donaldson\William_Donaldson_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0001.png
William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Donaldson\William_Donaldson_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0003.png
William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Donaldson\William_Donaldson_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0004.png
William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Donaldson\William_Donaldson_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0005.png
William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Donaldson\William_Donaldson_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0007.png
Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0002.png
Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0003.png
Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0004.png
Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0005.png
Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0006.png
Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bill_Graham\Bill_Graham_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0001.png
Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bill_Graham\Bill_Graham_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0003.png
Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bill_Graham\Bill_Graham_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0004.png
Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bill_Graham\Bill_Graham_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0006.png
Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bill_Graham\Bill_Graham_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0007.png
Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Lance_Armstrong\Lance_Armstrong_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0003.png
Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Lance_Armstrong\Lance_Armstrong_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0004.png
Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Lance_Armstrong\Lance_Armstrong_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0008.png
Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Lance_Armstrong\Lance_Armstrong_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0013.png
Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Lance_Armstrong\Lance_Armstrong_0014.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0014.png
James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Blake\James_Blake_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0001.png
James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Blake\James_Blake_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0008.png
James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Blake\James_Blake_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0009.png
James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Blake\James_Blake_0012.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0012.png
James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Blake\James_Blake_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0013.png
Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nadia_Petrova\Nadia_Petrova_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0001.png
Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nadia_Petrova\Nadia_Petrova_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0002.png
Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nadia_Petrova\Nadia_Petrova_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0003.png
Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nadia_Petrova\Nadia_Petrova_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0004.png
Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nadia_Petrova\Nadia_Petrova_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0005.png
Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jeremy_Greenstock\Jeremy_Greenstock_0011.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0011.png
Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jeremy_Greenstock\Jeremy_Greenstock_0017.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0017.png
Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jeremy_Greenstock\Jeremy_Greenstock_0018.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0018.png
Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jeremy_Greenstock\Jeremy_Greenstock_0020.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0020.png
Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jeremy_Greenstock\Jeremy_Greenstock_0022.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0022.png
Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jon_Gruden\Jon_Gruden_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0003.png
Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jon_Gruden\Jon_Gruden_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0004.png
Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jon_Gruden\Jon_Gruden_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0005.png
Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jon_Gruden\Jon_Gruden_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0006.png
Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jon_Gruden\Jon_Gruden_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0007.png
Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jackie_Chan\Jackie_Chan_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0003.png
Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jackie_Chan\Jackie_Chan_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0005.png
Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jackie_Chan\Jackie_Chan_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0008.png
Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jackie_Chan\Jackie_Chan_0011.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0011.png
Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jackie_Chan\Jackie_Chan_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0013.png
Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0004.png
Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0005.png
Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0006.png
Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0008.png
Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0009.png
Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Chen_Shui-bian\Chen_Shui-bian_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0001.png
Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Chen_Shui-bian\Chen_Shui-bian_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0002.png
Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Chen_Shui-bian\Chen_Shui-bian_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0003.png
Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Chen_Shui-bian\Chen_Shui-bian_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0004.png
Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Chen_Shui-bian\Chen_Shui-bian_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0005.png
Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jimmy_Carter\Jimmy_Carter_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0003.png
Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jimmy_Carter\Jimmy_Carter_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0004.png
Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jimmy_Carter\Jimmy_Carter_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0005.png
Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jimmy_Carter\Jimmy_Carter_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0007.png
Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jimmy_Carter\Jimmy_Carter_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0008.png
Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Thomas_OBrien\Thomas_OBrien_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0002.png
Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Thomas_OBrien\Thomas_OBrien_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0003.png
Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Thomas_OBrien\Thomas_OBrien_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0004.png
Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Thomas_OBrien\Thomas_OBrien_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0007.png
Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Thomas_OBrien\Thomas_OBrien_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0009.png
Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Richard_Armitage\Richard_Armitage_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0001.png
Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Richard_Armitage\Richard_Armitage_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0003.png
Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Richard_Armitage\Richard_Armitage_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0004.png
Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Richard_Armitage\Richard_Armitage_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0006.png
Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Richard_Armitage\Richard_Armitage_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0008.png
Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Vicente_Fox\Vicente_Fox_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0004.png
Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Vicente_Fox\Vicente_Fox_0014.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0014.png
Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Vicente_Fox\Vicente_Fox_0022.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0022.png
Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Vicente_Fox\Vicente_Fox_0027.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0027.png
Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Vicente_Fox\Vicente_Fox_0030.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0030.png
John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Edwards\John_Edwards_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0001.png
John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Edwards\John_Edwards_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0004.png
John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Edwards\John_Edwards_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0005.png
John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Edwards\John_Edwards_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0007.png
John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Edwards\John_Edwards_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0008.png
Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Diana_Krall\Diana_Krall_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0001.png
Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Diana_Krall\Diana_Krall_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0002.png
Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Diana_Krall\Diana_Krall_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0003.png
Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Diana_Krall\Diana_Krall_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0004.png
Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Diana_Krall\Diana_Krall_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0006.png
David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\David_Heymann\David_Heymann_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0001.png
David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\David_Heymann\David_Heymann_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0002.png
David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\David_Heymann\David_Heymann_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0003.png
David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\David_Heymann\David_Heymann_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0004.png
